CustomerID,Purchase Date,Revenue,Product
0013000000CLV7y,2016-04-26,1.10,Tea
0013000000CLVLT,2019-10-25,0.01,Vegetables
0013000000Cm5MR,2018-04-13,48.43,Tea
0013000000CX92H,2015-10-19,1.00,Porcelain. Glas & Co.
0013000000CXoCD,2015-10-19,1.00,Soft Drinks
0013000000CXrrb,2017-07-20,17.99,Vegetables
0013000000CY7aa,2015-10-21,1.00,Coffee
0013000000CY7aa,2017-03-14,47.55,Soft Drinks
0013000000CY7aa,2018-09-27,90.93,Vegetables
0013000000CY7dt,2016-02-29,1.00,Coffee
0013000000CY7dt,2016-05-31,1.00,Milk products
0013000000CY7dt,2017-10-14,18.96,Pastries and sweets
0013000000CY7dt,2018-05-01,20.02,BIO products
0013000000CY7dt,2019-03-21,15.89,Books
0013000000CY7dt,2020-07-01,9.90,Meat & fish
0013000000Cyq1w,2016-02-29,1.00,Tea
0013000000Cyq1w,2018-06-15,21.59,Vegetables
0013000000Cysuu,2016-05-04,1.00,Coffee
0013000000Cysuu,2017-04-07,13.00,Porcelain. Glas & Co.
0013000000Cysuu,2018-09-27,17.99,Milk products
0013000000Cysuu,2020-01-03,15.89,Pastries and sweets
0013000000Cyt2y,2016-02-02,1.00,BIO products
0013000000Cyt2y,2020-02-26,52.17,Books
0013000000CYTRj,2017-12-04,16.12,Tea
0013000000CywIk,2015-10-07,0.69,Vegetables
0013000000CywIk,2016-01-27,1.00,Porcelain. Glas & Co.
0013000000CywIk,2016-06-04,1.00,Pastries and sweets
0013000000CywIk,2018-04-23,9.00,BIO products
0013000000CywIk,2018-06-26,5.11,Books
0013000000CywIk,2018-11-14,52.18,Vegetables
0013000000CzjNk,2015-11-12,1.00,Porcelain. Glas & Co.
0013000000CzjNk,2017-12-28,17.20,BIO products
0013000000Czr0W,2015-11-09,1.00,Books
0013000000Czr0W,2017-01-19,27.23,Tea
0013000000Czr0W,2017-08-24,197.89,Coffee
0013000000Czr0W,2020-04-21,30.03,Milk products
0013000000CzU26,2016-06-04,1.00,Pastries and sweets
0013000000CzU26,2018-12-12,25.96,BIO products
0013000000CzU26,2019-12-25,21.47,Books
0013000000CzU26,2020-02-28,68.53,Soft Drinks
0013000000CZX9t,2015-10-28,1.00,Tea
0013000000CZX9t,2015-10-28,1.00,Coffee
0013000000CZXAP,2015-10-29,1.00,Tea
0013000000D06lW,2016-07-04,1.00,Porcelain. Glas & Co.
0013000000D06lW,2016-10-13,39.57,Soft Drinks
0013000000D06lW,2018-05-02,19.07,Tea
0013000000D06wD,2016-03-05,1.69,Coffee
0013000000D0HKu,2016-01-20,0.69,Meat & fish
0013000000D0HKu,2017-01-26,47.37,Coffee
0013000000D1ZSk,2016-04-06,1.00,Pastries and sweets
0013000000DH7tb,2015-12-11,1.00,BIO products
0013000000DH7tb,2016-06-14,1.00,Books
0013000000DH7tb,2016-07-20,1.00,Tea
0013000000DH7YN,2016-12-31,4.73,Coffee
0013000000DHadC,2016-05-05,1.00,Pastries and sweets
0013000000DHamU,2016-01-28,1.00,BIO products
0013000000DHamU,2016-09-26,71.96,Books
0013000000DHamU,2020-10-31,54.00,Tea
0013000000DHb4z,2016-12-10,19.44,Coffee
0013000000DHB9q,2016-04-29,1.00,Porcelain. Glas & Co.
0013000000DHbDO,2015-12-29,1.00,Milk products
0013000000DHcZD,2015-11-24,1.00,Pastries and sweets
0013000000DHcZD,2016-12-21,7.16,BIO products
0013000000DHEYC,2015-11-24,1.00,Books
0013000000DHxqo,2015-12-15,1.00,Soft Drinks
0013000000DI2Ia,2016-02-04,1.00,Tea
0013000000DI2Ia,2019-02-21,7.16,Coffee
0013000000DI2S3,2015-11-25,1.00,Tea
0013000000DI2S3,2017-10-19,11.32,Milk products
0013000000DI2S3,2018-04-30,239.40,Milk products
0013000000DI2S3,2018-04-30,168.00,Tea
0013000000DI2S3,2018-07-24,20.51,Coffee
0013000000DI2S3,2018-10-19,22.80,Meat & fish
0013000000DI2S3,2018-10-25,16.39,Tea
0013000000DI2S3,2019-02-08,25.47,Coffee
0013000000DI2S3,2019-02-11,66.30,Milk products
0013000000DI2S3,2019-10-07,81.70,Pastries and sweets
0013000000DI2S3,2019-11-25,15.89,BIO products
0013000000DI2S3,2019-12-10,44.96,Books
0013000000DI2S3,2020-02-25,0.99,Soft Drinks
0013000000DI2S3,2020-06-01,1.14,Meat & fish
0013000000DIKNE,2015-11-26,1.00,Tea
0013000000DJNHe,2016-07-06,1.00,Vegetables
0013000000DJRZx,2015-12-22,1.00,Soft Drinks
0013000000DJUxP,2016-07-18,1.10,Meat & fish
0013000000DJUxP,2016-07-18,1.10,Vegetables
0013000000DrpUb,2015-12-25,1.00,Coffee
0013000000DrpUb,2017-02-23,15.98,Tea
0013000000DrpUb,2018-03-08,49.90,Coffee
0013000000DrRaE,2017-04-24,0.99,Tea
0013000000DrS5X,2016-07-06,1.69,Soft Drinks
0013000000DrS5X,2017-11-13,20.64,Tea
0013000000DrS5X,2017-12-19,35.64,Vegetables
0013000000DrS5X,2018-10-22,7.00,Coffee
0013000000Ds37j,2015-12-21,1.00,Soft Drinks
0013000000Ds8yf,2019-01-15,9.00,Tea
0013000000DsPoR,2015-08-13,1.00,Vegetables
0013000000DsPoR,2016-02-16,1.00,Coffee
0013000000DsPoR,2017-11-01,17.99,Tea
0013000000DspQ6,2015-12-28,1.00,Soft Drinks
0013000000DsQ6E,2017-08-30,16.34,Vegetables
0013000000Duu4A,2015-08-07,1.00,Coffee
0013000000Duu4A,2016-05-19,1.00,Tea
0013000000Duu4A,2016-06-28,1.00,Coffee
0013000000Duu4A,2018-09-08,24.30,Porcelain. Glas & Co.
0013000000Duu4A,2019-01-21,0.99,Milk products
0013000000DvNVK,2019-11-18,12.24,Milk products
0013000000DWfp6,2015-11-04,1.00,Soft Drinks
0013000000DWgN3,2015-11-04,1.00,Tea
0013000000DWgN3,2016-12-22,25.00,Vegetables
0013000000DWhlK,2015-12-04,1.00,Coffee
0013000000DWhlK,2016-07-10,1.00,Milk products
0013000000DWhlK,2017-01-18,26.90,Soft Drinks
0013000000DWhlK,2017-06-06,43.01,Vegetables
0013000000DWhoU,2017-04-27,61.00,Coffee
0013000000DWhoU,2017-11-05,14.46,Porcelain. Glas & Co.
0013000000DWhoU,2017-12-12,56.49,Pastries and sweets
0013000000DWhoU,2018-05-15,20.64,BIO products
0013000000DX5sm,2020-07-21,1.99,Books
0013000000DX5tR,2015-12-18,0.69,Soft Drinks
0013000000DX5tR,2015-12-28,1.00,Tea
0013000000DX69A,2015-12-04,1.00,Vegetables
0013000000DXtnn,2016-01-10,1.00,Coffee
0013000000DXtnn,2016-06-28,1.00,Porcelain. Glas & Co.
0013000000DXtnn,2016-11-14,35.98,Soft Drinks
0013000000DXtnn,2017-01-12,21.30,Tea
0013000000DXtnn,2017-07-10,9.00,Vegetables
0013000000DXtnn,2017-07-18,900.00,Milk products
0013000000DXtnn,2017-10-18,30.57,Soft Drinks
0013000000DXtnn,2019-01-24,19.07,Vegetables
0013000000DXtnn,2019-07-16,17.89,Coffee
0013000000DXtnn,2019-09-18,28.31,Pastries and sweets
0013000000DXtnn,2020-02-17,34.40,BIO products
0013000000DXtnn,2020-04-06,31.78,Books
0013000000DXu3p,2017-03-13,14.30,Soft Drinks
0013000000DYfQu,2016-01-12,1.00,Tea
0013000000DYfQu,2020-02-21,19.07,Coffee
0013000000DYfQu,2020-02-21,16.50,Soft Drinks
0013000000DYfVA,2016-06-05,1.10,Tea
0013000000DYj5d,2016-06-05,0.29,Coffee
0013000000DZsjh,2015-12-21,1.00,Milk products
0013000000DZsjh,2017-06-29,9.00,Soft Drinks
0013000000DZX7x,2017-04-27,9.00,Tea
0013000000EGVgr,2016-02-12,1.00,Coffee
0013000000EIGyK,2016-10-28,11.83,Pastries and sweets
0013000000EKE0e,2016-01-20,1.00,BIO products
0013000000EKE0e,2020-01-14,20.64,Books
0013000000EKUMW,2016-01-13,1.69,Tea
0013000000EKZWL,2016-01-06,1.00,Porcelain. Glas & Co.
0013000000EYKVa,2016-01-18,1.00,Meat & fish
0013000000EYMos,2016-07-20,1.00,Coffee
0013000000EZa8Z,2016-01-15,1.00,Soft Drinks
0013000000EZa8Z,2017-07-06,152.28,Vegetables
0015000000Eftc0,2016-01-19,1.00,Porcelain. Glas & Co.
0015000000EftLD,2016-01-18,1.00,Tea
0015000000EftRG,2016-01-18,1.00,Vegetables
0015000000EftRG,2016-02-17,1.00,Soft Drinks
0015000000EftV2,2016-01-21,1.00,Vegetables
0015000000EftV2,2020-06-29,15.89,Coffee
0015000000EftXz,2016-04-27,1.00,Porcelain. Glas & Co.
0015000000Eh5JU,2016-01-26,1.00,Pastries and sweets
0015000000Eh5JU,2017-04-17,24.45,BIO products
0015000000Eh5JU,2018-01-25,37.49,Books
0015000000Eh5JU,2018-04-17,1.49,Tea
0015000000Eh5JU,2018-05-15,34.10,Soft Drinks
0015000000Eh5RZ,2016-01-26,1.00,Meat & fish
0015000000Eh9Py,2017-02-15,15.20,Vegetables
0015000000EhB7c,2016-01-25,1.00,Coffee
0015000000EhBF2,2016-01-25,1.00,Pastries and sweets
0015000000EhBPf,2016-01-25,1.00,Milk products
0015000000EhBPf,2016-11-18,8.10,BIO products
0015000000EhBRH,2016-01-25,1.00,Books
0015000000EhdXL,2016-01-29,1.00,Soft Drinks
0015000000Ehfal,2015-10-06,1.00,Tea
0015000000EhfKO,2019-12-04,0.99,Coffee
0015000000EhFpw,2016-01-27,1.00,Milk products
0015000000EhFpw,2018-10-25,19.07,Coffee
0015000000EhFqj,2016-01-27,1.00,Porcelain. Glas & Co.
0015000000EhmI8,2015-10-06,1.00,Soft Drinks
0015000000EhmI8,2016-03-11,1.00,Vegetables
0015000000Ehnko,2018-02-23,27.98,Tea
0015000000EhnTC,2016-04-11,1.00,Soft Drinks
0015000000EhOJt,2016-01-26,1.00,Vegetables
0015000000Ehp9p,2015-12-06,1.00,Pastries and sweets
0015000000EhpJA,2016-01-06,1.00,BIO products
0015000000EhqcG,2016-05-07,1.10,Books
0015000000Ehqdj,2018-04-18,0.99,Soft Drinks
0015000000Ehqdj,2018-06-28,17.14,Meat & fish
0015000000Ehqdj,2018-07-04,16.10,Vegetables
0015000000Ehqdj,2018-07-18,202.51,Coffee
0015000000Ehqdj,2018-07-18,125.52,Tea
0015000000Ehqdj,2018-09-28,20.80,Pastries and sweets
0015000000Ehqdj,2019-03-27,8.88,BIO products
0015000000Ehqdj,2019-12-25,40.26,Books
0015000000EhsDR,2016-04-22,1.10,Coffee
0015000000EhsG7,2016-05-07,1.00,Books
0015000000EhsG7,2017-01-31,9.00,Soft Drinks
0015000000EhsG7,2020-03-27,20.64,Tea
0015000000EhujV,2016-03-17,1.00,Vegetables
0015000000Ehv4a,2017-10-11,13.50,Porcelain. Glas & Co.
0015000000Ehv4a,2017-12-07,26.48,Soft Drinks
0015000000Ehv4a,2017-12-11,17.89,Meat & fish
0015000000Ehv4a,2018-02-09,29.97,Pastries and sweets
0015000000Ehv4a,2018-03-01,13.50,BIO products
0015000000Ehv7H,2016-05-07,1.10,Books
0015000000EhvF2,2019-07-19,722.21,Meat & fish
0015000000Ehwm5,2016-06-07,0.20,Milk products
0015000000Ehwrq,2017-06-28,7.65,Books
0015000000EhwxK,2019-03-10,1.99,Coffee
0015000000EhzHl,2016-02-11,1.00,Soft Drinks
0015000000EhzL4,2016-07-07,1.10,Tea
0015000000EhzLq,2016-02-07,1.00,Coffee
0015000000EhzN3,2017-01-11,1.76,Coffee
0015000000EhzNb,2016-06-14,1.00,Soft Drinks
0015000000Ei2eU,2019-06-24,19.07,Vegetables
0015000000Ei2eU,2019-10-10,26.50,Soft Drinks
0015000000EjnEG,2016-02-25,1.00,Tea
0015000000EjTxc,2016-04-18,1.00,Vegetables
0015000000EjTxc,2016-05-31,1.00,Coffee
0015000000EjW6A,2016-05-08,1.00,Pastries and sweets
0015000000EroHS,2016-06-17,1.10,BIO products
0015000000EroHS,2017-09-13,17.99,Books
0015000000ErqjP,2016-02-19,1.00,Tea
0015000000ErqjP,2016-07-18,1.00,Vegetables
0015000000ErqjP,2016-07-20,1.00,Meat & fish
0015000000Ert9C,2016-02-24,1.69,Milk products
0015000000Ert9C,2017-06-28,44.94,Meat & fish
0015000000Ert9C,2017-06-30,9.00,Vegetables
0015000000Ert9C,2018-06-19,16.87,Milk products
0015000000Ert9C,2018-07-18,9.00,Milk products
0015000000Ert9C,2018-08-17,19.07,Tea
0015000000Ert9C,2018-08-17,49.40,Soft Drinks
0015000000Ert9C,2018-11-14,99.36,Vegetables
0015000000Ert9C,2018-11-14,9.00,Coffee
0015000000Ert9C,2019-04-13,33.46,Milk products
0015000000Ert9C,2020-04-29,33.46,Pastries and sweets
0015000000EruGW,2016-02-23,1.69,BIO products
0015000000EruGW,2018-11-23,57.85,Books
0015000000F12JU,2018-09-17,3.40,Tea
0015000000F12JU,2018-10-22,0.99,Vegetables
0015000000F12JU,2019-10-21,5.59,Coffee
0015000000F12JU,2019-10-21,7.90,Milk products
0015000000F1Abn,2015-08-09,1.00,Pastries and sweets
0015000000F1Abn,2016-03-23,1.00,Milk products
0015000000F1Amx,2016-04-27,1.00,BIO products
0015000000F31G1,2016-04-19,1.00,Books
0015000000F31G1,2016-05-17,1.00,Meat & fish
0015000000F34ue,2016-03-24,1.00,Tea
0015000000F34ue,2017-01-23,53.67,Milk products
0015000000F39pG,2016-02-06,1.00,Meat & fish
0015000000F39s1,2017-05-08,9.00,Tea
0015000000F3FEW,2016-03-14,1.00,Coffee
0015000000F3FQ5,2016-05-08,0.87,Milk products
0015000000F3FRH,2016-04-18,1.00,Coffee
0015000000F3H0c,2016-06-08,1.00,Milk products
0015000000F3H42,2017-04-02,210.00,Tea
0015000000F3vJ3,2016-03-16,1.00,Coffee
0015000000F41P5,2016-05-10,1.00,Porcelain. Glas & Co.
0015000000F41RR,2016-03-28,1.00,Milk products
0015000000F41RR,2016-04-10,1.00,Soft Drinks
0015000000FE9rj,2016-03-17,1.00,Vegetables
0015000000FE9rj,2017-07-18,435.82,Coffee
0015000000FE9rj,2018-04-30,27.00,Pastries and sweets
0015000000FEAwj,2016-06-23,1.00,Milk products
0015000000FEF57,2016-04-13,1.10,BIO products
0015000000FEF57,2016-06-12,1.00,Books
0015000000FEF6A,2017-11-01,23.06,Tea
0015000000FEF6A,2019-01-28,6.00,Coffee
0015000000FEF6A,2020-07-08,17.88,Tea
0015000000FEFAW,2017-11-27,470.00,Coffee
0015000000FEFBB,2016-03-18,1.00,Pastries and sweets
0015000000FFrbq,2016-03-21,1.00,BIO products
0015000000FFrbq,2016-07-27,6.71,Books
0015000000FFrbq,2018-06-07,11.03,Soft Drinks
0015000000FgeFu,2016-07-20,1.00,Tea
0015000000FHPav,2016-01-09,1.00,Vegetables
0015000000FHPav,2016-04-25,1.00,Tea
0015000000FHPav,2016-08-29,1422.35,Pastries and sweets
0015000000FHWok,2016-03-22,1.00,BIO products
0015000000FiWoe,2016-04-11,0.99,Books
0015000000FiWoe,2017-06-15,33.92,Soft Drinks
0015000000FiWoe,2018-04-07,45.00,Vegetables
0015000000FiWoe,2019-10-28,16.95,Pastries and sweets
0015000000FiWwo,2016-06-23,1.00,BIO products
0015000000FkceL,2017-11-14,23.25,Books
0015000000Fkcr3,2016-08-30,2.20,Soft Drinks
0015000000Fkcr3,2017-07-14,27.25,Vegetables
0015000000Fkcr3,2018-01-29,0.99,Coffee
0015000000FKIc6,2016-05-18,1.00,Pastries and sweets
0015000000FKIc6,2016-10-21,15.20,BIO products
0015000000FKIc6,2017-02-22,7.90,Books
0015000000FKIfO,2016-05-17,1.00,Soft Drinks
0015000000FkpXH,2016-10-12,21.47,Tea
0015000000Fky8X,2016-05-16,1.00,Vegetables
0015000000Fky8X,2016-10-03,0.99,Coffee
0015000000Fky8X,2017-06-07,8.55,Pastries and sweets
0015000000FkYmd,2016-06-30,1.00,BIO products
0015000000FkYmd,2016-07-21,1.10,Books
0015000000FkYwp,2016-10-28,55.16,Tea
0015000000FkYwp,2020-03-31,4.27,Coffee
0015000000Fl2jY,2017-10-12,25.20,Pastries and sweets
0015000000Fl2jY,2018-07-03,7.33,BIO products
0015000000Fl2jY,2019-07-18,19.58,Books
0015000000Fl3I9,2018-12-02,45.60,Tea
0015000000FL4Mg,2016-07-15,1.00,Coffee
0015000000Fl7iL,2016-05-17,1.00,Soft Drinks
0015000000Fl7Un,2016-05-17,1.00,Vegetables
0015000000FLMsm,2016-03-29,1.00,Coffee
0015000000FMgKT,2016-03-28,1.00,Soft Drinks
0015000000FMnfD,2015-12-08,0.69,Tea
0015000000FMnfD,2020-03-20,107.36,Vegetables
0015000000FMnfD,2020-08-25,10.11,Coffee
0015000000FMnOW,2016-01-08,1.00,Pastries and sweets
0015000000FMnQC,2015-12-08,1.00,Milk products
0015000000FMnR9,2015-12-08,1.00,BIO products
0015000000FMnR9,2016-09-08,8.99,Books
0015000000FMnR9,2017-01-06,4.90,Tea
0015000000FMnR9,2018-07-10,34.98,Coffee
0015000000FMnR9,2018-07-13,16.19,Pastries and sweets
0015000000FMnR9,2018-10-29,19.24,BIO products
0015000000FMQit,2017-07-13,28.75,Books
0015000000FMQiu,2016-06-09,1.00,Tea
0015000000FMQiu,2017-05-07,144.44,Porcelain. Glas & Co.
0015000000FMQiu,2019-04-13,9.00,Pastries and sweets
0015000000FMQiu,2019-08-14,15.20,BIO products
0015000000FMSxD,2016-06-09,1.00,Books
0015000000FMSzR,2016-04-22,1.10,Tea
0015000000FMTIG,2016-05-17,1.00,Soft Drinks
0015000000FMtkH,2016-01-08,1.00,Vegetables
0015000000FMtkH,2016-05-27,1.00,Coffee
0015000000FMtkH,2019-12-26,9.00,Meat & fish
0015000000FMuDa,2016-01-08,1.00,Tea
0015000000FMuDa,2016-05-30,1.00,Coffee
0015000000FMyu5,2016-04-20,1.10,Soft Drinks
0015000000Fn3mg,2017-01-07,15.89,Meat & fish
0015000000Fn3mg,2017-03-31,4.00,Tea
0015000000Fn3qd,2016-05-19,1.00,Vegetables
0015000000Fn3Qg,2016-05-19,1.00,Pastries and sweets
0015000000Fn3rx,2019-04-17,0.99,BIO products
0015000000Fn3rx,2019-11-22,56.00,Books
0015000000Fn3rx,2019-12-24,30.57,Soft Drinks
0015000000FnETi,2016-05-25,1.10,Tea
0015000000FnETi,2019-03-05,43.44,Vegetables
0015000000FnOGx,2019-01-28,13.50,Coffee
0015000000FnTpk,2016-05-26,1.00,Pastries and sweets
0015000000FnUIu,2017-07-13,19.30,BIO products
0015000000FnUIu,2018-09-03,20.34,Books
0015000000FnUIu,2018-10-26,9.67,Soft Drinks
0015000000FOxuH,2016-04-15,1.00,Meat & fish
0015000000FOxuH,2016-11-05,3.88,Tea
0015000000FOxuH,2017-07-02,875.00,Porcelain. Glas & Co.
0015000000FOxyZ,2016-04-21,1.00,Coffee
0015000000FOxyZ,2019-10-16,22.56,Porcelain. Glas & Co.
0015000000FP3BM,2016-04-27,1.00,Milk products
0015000000FphHA,2016-07-19,0.00,Soft Drinks
0015000000FphHA,2018-04-30,63.00,Meat & fish
0015000000FphHA,2020-04-28,17.99,Vegetables
0015000000FpKdw,2016-05-27,1.00,Coffee
0015000000Fpki6,2016-06-16,1.00,Milk products
0015000000Fpki6,2017-06-29,49.40,Meat & fish
0015000000Fpki6,2019-01-17,33.37,Tea
0015000000Fpki6,2020-07-01,19.07,Vegetables
0015000000Fpki6,2020-10-29,15.89,Porcelain. Glas & Co.
0015000000Fpkug,2016-05-30,1.00,BIO products
0015000000Fpl1S,2016-06-24,1.00,Meat & fish
0015000000FpnT5,2018-01-24,11.16,Pastries and sweets
0015000000FpQQm,2018-11-16,14.00,Soft Drinks
0015000000FqrAf,2015-09-12,1.00,Vegetables
0015000000FQyd3,2016-04-25,1.00,Coffee
0015000000FQyd3,2017-11-01,16.20,Milk products
0015000000FR3mV,2016-04-15,1.69,Tea
0015000000FR3pF,2016-04-28,1.00,Vegetables
0015000000FR3pF,2016-05-27,1.00,Coffee
0015000000FR3pF,2016-06-28,1.10,Milk products
0015000000FT3uX,2016-06-14,1.00,Pastries and sweets
0015000000FT3uX,2016-06-30,1.00,BIO products
0015000000FT3wT,2016-05-26,1.00,Books
0015000000FT3wT,2017-03-14,11.12,Tea
0015000000FT3wT,2018-01-23,30.10,Coffee
0015000000FT3wT,2018-09-11,27.07,Milk products
0015000000Ft6F3,2016-06-24,1.00,Pastries and sweets
0015000000FTCKL,2016-04-20,1.10,BIO products
0015000000FTCOu,2016-06-29,1.00,Books
0015000000FTCOu,2016-11-28,1.49,Tea
0015000000FTg32,2016-05-25,1.10,Milk products
0015000000FTg32,2017-01-26,7.90,Milk products
0015000000FTg37,2016-04-27,1.00,Soft Drinks
0015000000FTg6l,2016-04-28,1.00,Vegetables
0015000000FTg6l,2016-08-23,0.00,Coffee
0015000000FTHtu,2016-01-09,0.69,Tea
0015000000FTlXy,2016-05-17,1.00,Coffee
0015000000FTm2a,2016-04-11,1.00,Porcelain. Glas & Co.
0015000000FTmB3,2016-07-22,1.10,Vegetables
0015000000FTmB3,2018-11-26,13.50,Milk products
0015000000FTmDH,2016-04-28,1.00,Pastries and sweets
0015000000FTpQb,2016-04-29,1.00,BIO products
0015000000FTpQb,2019-01-29,0.65,Books
0015000000FTpRw,2016-04-29,1.00,Pastries and sweets
0015000000FTTqK,2016-10-13,0.99,Milk products
0015000000FTTqK,2018-10-10,0.00,BIO products
0015000000FTTqK,2018-11-15,7.00,Books
0015000000FTTqK,2020-02-07,9.27,Soft Drinks
0015000000FTv6q,2016-05-19,1.00,Tea
0015000000FTvLd,2016-07-10,1.00,Vegetables
0015000000G7AZr,2015-10-10,1.00,Milk products
0015000000G7ggd,2016-07-19,1.10,Soft Drinks
0015000000G7gng,2015-12-11,1.00,Meat & fish
0015000000G7gng,2015-12-11,1.00,Vegetables
0015000000G93bC,2016-11-04,9.00,Milk products
0015000000G93bC,2016-12-31,23.00,Soft Drinks
0015000000G93bC,2018-03-21,16.87,Vegetables
0015000000G947N,2016-07-20,1.00,Meat & fish
0015000000Ga0Dm,2017-01-04,5.67,Tea
0015000000Ga0Dm,2020-01-11,113.13,Coffee
0015000000Ga0FZ,2016-07-14,1.00,Pastries and sweets
0015000000Ga0kq,2016-08-17,24.18,Milk products
0015000000Ga0kq,2017-01-18,18.79,BIO products
0015000000GadBd,2016-07-21,1.10,Books
0015000000GadLf,2016-07-19,1.10,Soft Drinks
0015000000GaJqW,2016-07-15,1.00,Tea
0015000000GallM,2016-07-20,1.00,Vegetables
0015000000GalqV,2016-07-20,1.00,Pastries and sweets
0015000000GalvN,2016-07-27,6.71,Milk products
0015000000GarMY,2016-07-21,1.10,BIO products
0015000000GarSd,2016-07-29,1.00,Books
0015000000GbIm7,2017-11-17,19.27,Soft Drinks
0015000000GbOVM,2017-06-01,27.98,Tea
0015000000GbOzU,2016-07-28,17.88,Vegetables
0015000000Gbuha,2016-10-30,51.96,Porcelain. Glas & Co.
0015000000GcC9D,2017-03-01,25.47,Soft Drinks
0015000000GcdvY,2016-08-17,39.76,Meat & fish
0015000000Gcdyj,2016-11-15,55.73,Porcelain. Glas & Co.
0015000000Gce4l,2016-08-29,25.20,Meat & fish
0015000000GcFCs,2017-03-01,7.90,Tea
0015000000GcFCs,2018-08-28,15.89,Coffee
0015000000GcFCs,2018-09-12,20.64,Tea
0015000000GcFCs,2019-03-01,240.00,Coffee
0015000000GcFCs,2019-06-20,202.71,Tea
0015000000GcJZ3,2017-06-01,60.00,Milk products
0015000000GcJZ3,2019-10-17,46.52,Vegetables
0015000000GcqzG,2017-07-01,71.86,Milk products
0015000000GdH1p,2018-01-23,134.07,Soft Drinks
0015000000GdIAa,2017-08-12,156.75,Vegetables
0015000000GdIAa,2019-12-26,20.64,Coffee
0015000000GEXtc,2016-06-16,1.00,Milk products
0015000000GFKsX,2016-10-28,58.94,Pastries and sweets
0015000000GFLF9,2016-06-13,1.00,BIO products
0015000000GFLsR,2016-06-15,1.00,Books
0015000000GFLZg,2016-06-15,1.00,Tea
0015000000GFoD9,2017-07-03,7.22,Coffee
0015000000GFoD9,2019-05-01,0.99,Pastries and sweets
0015000000GFoE1,2017-03-30,11.17,BIO products
0015000000GFoE1,2018-11-10,58.76,Books
0015000000GFoGm,2016-06-23,1.00,Soft Drinks
0015000000GFoGm,2018-10-17,21.59,Tea
0015000000GFoGm,2018-12-26,105.04,Vegetables
0015000000GFoGm,2019-10-28,32.40,Coffee
0015000000GFoGm,2020-04-30,14.90,Pastries and sweets
0015000000GFRgh,2016-06-14,1.00,BIO products
0015000000GFRJx,2017-03-11,16.19,Books
0015000000GFRJx,2017-07-11,4.10,Soft Drinks
0015000000GFRJx,2017-08-16,235.09,Tea
0015000000GFRN6,2020-06-11,13.50,Vegetables
0015000000GFx4z,2016-06-16,1.00,Milk products
0015000000GFx4z,2019-11-22,15.94,Soft Drinks
0015000000GFx8C,2017-06-01,26.86,Coffee
0015000000GFx8C,2019-08-04,36.27,Milk products
0015000000GG7BH,2019-03-27,23.46,Tea
0015000000GGawQ,2016-06-24,1.00,Vegetables
0015000000GGb1G,2017-05-05,38.86,Coffee
0015000000GGehz,2016-06-27,1.00,Porcelain. Glas & Co.
0015000000GGeRW,2016-06-27,1.00,Pastries and sweets
0015000000GGeRW,2017-09-18,211.01,BIO products
0015000000GGeRW,2017-11-13,41.28,Books
0015000000GGFHO,2016-06-22,1.00,Soft Drinks
0015000000GGFHO,2019-02-11,30.24,Tea
0015000000GGoHL,2016-06-28,1.10,Vegetables
0015000000GGoN6,2016-12-12,0.99,Milk products
0015000000GGoPH,2016-06-28,1.00,Soft Drinks
0015000000GGoPH,2018-06-21,11.99,Vegetables
0015000000GGoPH,2019-10-22,9.16,Coffee
0015000000GGoPk,2016-06-28,1.10,Milk products
0015000000GGoQw,2016-12-31,45.60,Tea
0015000000GGpFH,2015-08-13,1.00,Porcelain. Glas & Co.
0015000000GGpFH,2019-01-02,5.67,Soft Drinks
0015000000GGRhR,2016-06-23,1.00,Vegetables
0015000000GGRhR,2018-10-10,17.99,Coffee
0015000000GGRhR,2018-12-28,1.81,Pastries and sweets
0015000000GGRhR,2019-08-29,22.92,BIO products
0015000000GGRjH,2016-08-16,36.00,Books
0015000000GGRZt,2016-07-20,1.00,Meat & fish
0015000000GGWzM,2015-12-11,1.00,Tea
0015000000GGWzM,2018-04-23,56.07,BIO products
0015000000GGX1I,2016-06-24,1.00,Meat & fish
0015000000GGX1r,2016-03-12,1.00,Milk products
0015000000GGX1r,2016-08-23,8.00,Pastries and sweets
0015000000GGX1U,2016-06-24,1.00,Soft Drinks
0015000000GGX1U,2018-10-10,16.80,Vegetables
0015000000GGX1U,2019-07-09,77.00,Pastries and sweets
0015000000GGX2F,2016-06-24,1.00,Soft Drinks
0015000000GHK2S,2016-06-29,1.00,Vegetables
0015000000GHUK9,2016-02-10,0.69,Pastries and sweets
0015000000GHV5Z,2017-03-01,30.56,BIO products
0015000000GHV71,2017-01-06,432.00,Books
0015000000GI8fb,2015-12-11,1.00,Soft Drinks
0015000000GI8fb,2019-06-12,150.80,Meat & fish
0015000000GI8Sv,2016-07-19,1.00,Vegetables
0015000000GIHja,2015-12-11,1.00,Meat & fish
0015000000GZB26,2016-07-12,1.00,Tea
0015000000GZfGK,2016-07-22,27.55,Coffee
0015000000GZfJ6,2019-05-04,0.99,Pastries and sweets
0015000000GZfPd,2016-03-12,1.00,BIO products
0015000000GZgKh,2016-07-28,32.24,Books
0015000000GZgKh,2019-05-13,45.00,Meat & fish
0015000000GZgKh,2019-07-19,78.96,Tea
0015000000GZMn7,2019-05-09,1.00,Porcelain. Glas & Co.
